0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078899999999999970e+00
-2.185000000000000053e+00,2.831900000000000084e+00,-1.078899999999999970e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078799999999999981e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078799999999999981e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.185500000000000220e+00,2.832800000000000207e+00,-1.079099999999999948e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078899999999999970e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078899999999999970e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078899999999999970e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078899999999999970e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078899999999999970e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078799999999999981e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.185500000000000220e+00,2.832800000000000207e+00,-1.078999999999999959e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078899999999999970e+00
-2.185400000000000009e+00,2.832699999999999996e+00,-1.079199999999999937e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078899999999999970e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078899999999999970e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078799999999999981e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078799999999999981e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.185500000000000220e+00,2.832800000000000207e+00,-1.078999999999999959e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.185500000000000220e+00,2.832800000000000207e+00,-1.078999999999999959e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.185500000000000220e+00,2.832800000000000207e+00,-1.078999999999999959e+00
-2.185500000000000220e+00,2.832800000000000207e+00,-1.078999999999999959e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.832100000000000062e+00,-1.078699999999999992e+00
-2.185500000000000220e+00,2.832800000000000207e+00,-1.078999999999999959e+00
-2.185500000000000220e+00,2.832800000000000207e+00,-1.078999999999999959e+00
-2.185500000000000220e+00,2.832800000000000207e+00,-1.078999999999999959e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
-2.184899999999999842e+00,2.831999999999999851e+00,-1.078699999999999992e+00
